-606179	-4.90591e+06	-388661	-3.25961e+06	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
11818.5	-1503	23545.3	-2878.53	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
-4.78161e+06	598053	-3.17264e+06	411009	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
1434.79	11836.7	2978.34	23558.2	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
-709767	-5.73635e+06	-455677	-3.81129e+06	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
13360.3	-1702.07	26618.5	-3259.76	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
-5.40051e+06	676729	-3.58325e+06	465323	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
1642.76	13524	3410.52	26916.3	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
-814599	-6.56747e+06	-523509	-4.36345e+06	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
14942.4	-1907.65	29771.4	-3655.34	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
-6.04276e+06	759072	-4.00938e+06	521782	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
1826.72	15002.1	3792.61	29857.3	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
-906023	-7.28628e+06	-582382	-4.84103e+06	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
16503.6	-2112.73	32882.6	-4047.57	55.867	20.985	55.9669	20.9874	2.56561	0.978022
-6.67196e+06	840251	-4.42685e+06	577598	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
2027.8	16602.2	4208.4	33042.8	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
-1.0075e+06	-8.07823e+06	-648177	-5.36714e+06	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
17912.4	-2299.13	35689.8	-4406.79	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
-7.24879e+06	915441	-4.8096e+06	628883	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
2171.07	17736.7	4507.8	35300.4	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
-1.07625e+06	-8.60968e+06	-691867	-5.72031e+06	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
19500.9	-2507.97	38855.2	-4806.65	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
-7.9053e+06	999926	-5.24529e+06	686165	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
2308.57	18833.8	4792.81	37485.1	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
-1.14352e+06	-9.13649e+06	-734904	-6.07034e+06	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
20803	-2679.52	41449.9	-5133.83	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
-8.43307e+06	1.0679e+06	-5.59548e+06	732735	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
2463.56	20068.5	5113.79	39945.6	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
-1.2217e+06	-9.74772e+06	-785556	-6.47644e+06	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
21905.8	-2824.94	43646.7	-5413.56	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
-8.89122e+06	1.12715e+06	-5.89952e+06	772857	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
2548.1	20746.1	5291.51	41294.9	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
-1.26116e+06	-1.00566e+07	-810292	-6.68169e+06	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
23042.9	-2973.37	45912.3	-5696.28	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
-9.36107e+06	1.18691e+06	-6.21133e+06	813376	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
2645.69	21545.6	5495.35	42887.7	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
-1.30795e+06	-1.04317e+07	-839907	-6.93094e+06	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
24193	-3119.88	48204.1	-5977.84	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
-9.84872e+06	1.24767e+06	-6.53503e+06	854088	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
2695.05	21976	5598.61	43746.8	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
-1.33017e+06	-1.06241e+07	-853484	-7.05889e+06	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
25046.9	-3226.38	49904.9	-6178.64	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
-1.02007e+07	1.29009e+06	-6.76857e+06	882940	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
2771.91	22638.6	5758.6	45068.7	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
-1.3688e+06	-1.09512e+07	-878307	-7.27619e+06	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
25727.4	-3307.75	51259.6	-6335.15	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
-1.0497e+07	1.32473e+06	-6.9653e+06	905897	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
2766.89	22668.5	5752.33	45130.6	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
-1.36308e+06	-1.09371e+07	-873499	-7.267e+06	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
26421.4	-3386.5	52643.1	-6483.96	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
-1.08003e+07	1.35811e+06	-7.1667e+06	927888	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
2758.37	22697	5737.51	45190.1	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
-1.35611e+06	-1.09286e+07	-867965	-7.26148e+06	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
27031.3	-3450.17	53857.8	-6602.06	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
-1.10602e+07	1.38421e+06	-7.33922e+06	945385	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
2778.13	22968.5	5778.8	45733	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
-1.36589e+06	-1.10624e+07	-873898	-7.35034e+06	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
27444.7	-3485.24	54679.3	-6668.32	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
-1.12427e+07	1.39969e+06	-7.46042e+06	955596	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
2762.16	22976.8	5749.86	45750.6	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
-1.35677e+06	-1.10524e+07	-867188	-7.34379e+06	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
27901.2	-3524.38	55589.7	-6738.58	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
-1.1431e+07	1.41482e+06	-7.58541e+06	966102	97.5286	18.727	97.45	18.506	0.868716	-0.503009
2799.76	23434.9	5830.29	46664.9	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
-1.3755e+06	-1.12732e+07	-878729	-7.49049e+06	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
28628.3	-3594.24	57038.3	-6871.37	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
-1.17477e+07	1.44469e+06	-7.79566e+06	985969	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
2795.78	23562.8	5823.79	46922.2	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
-1.37306e+06	-1.13312e+07	-876461	-7.52903e+06	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
29070.7	-3625.09	57918.6	-6927.31	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
-1.19421e+07	1.45808e+06	-7.92472e+06	994842	101.204	16.5368	101.065	16.497	0.991362	-0.513687
2782.54	23641.6	5801.1	47080.9	101.169	16.4353	101.065	16.497	0.991362	-0.513687
-1.36486e+06	-1.13524e+07	-870079	-7.54317e+06	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
29749.5	-3680.32	59270.3	-7030.45	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
-1.22418e+07	1.48217e+06	-8.12372e+06	1.01066e+06	103.003	15.353	103.119	15.4967	1.11708	-0.508169
2760.49	23668.2	5758.22	47136.7	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
-1.3534e+06	-1.13593e+07	-861818	-7.54782e+06	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
30187.3	-3701.86	60141.4	-7067.21	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
-1.24323e+07	1.49137e+06	-8.25023e+06	1.01687e+06	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
2752.75	23848.9	5748.13	47497.6	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
-1.34781e+06	-1.14266e+07	-856841	-7.5926e+06	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
31133.3	-3779.84	62026	-7212.1	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
-1.28401e+07	1.52417e+06	-8.52096e+06	1.03883e+06	108.084	13.6604	108.122	13.644	1.47592	-0.423202
2762.9	24202.4	5772.03	48203.6	108.131	13.6844	108.122	13.644	1.47592	-0.423202
-1.35384e+06	-1.16042e+07	-859974	-7.71063e+06	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
31771.1	-3817.54	63295.5	-7277.96	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
-1.31087e+07	1.5391e+06	-8.69923e+06	1.04932e+06	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
2791.57	24736.6	5836.22	49270.2	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
-1.36916e+06	-1.18685e+07	-869024	-7.88618e+06	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
32669.9	-3883.03	65085.3	-7398.35	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
-1.34865e+07	1.56575e+06	-8.95003e+06	1.06776e+06	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
2836.8	25439.5	5935.08	50671.3	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
-1.3924e+06	-1.22113e+07	-882964	-8.11398e+06	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
33864.9	-3979.91	67465.1	-7578.33	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
-1.39904e+07	1.60531e+06	-9.28445e+06	1.09488e+06	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
2892.87	26266.6	6056.52	52320.9	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
-1.42143e+06	-1.26178e+07	-900585	-8.38408e+06	120.695	12.2918	120.743	12.3289	2.21139	0.128528
35178.7	-4085.59	70082.7	-7775.47	120.934	12.1905	120.743	12.3289	2.21139	0.128528
-1.45422e+07	1.64851e+06	-9.65071e+06	1.12463e+06	123.568	12.8297	122.95	12.5114	2.29835	0.246599
2965.11	27260.1	6210.43	54300.1	123.142	12.7694	122.95	12.5114	2.29835	0.246599
-1.46012e+06	-1.31207e+07	-924803	-8.71814e+06	124.894	12.7743	125.242	12.8125	2.37624	0.369827
36377.3	-4174.44	72470.1	-7941.61	125.376	12.9964	125.242	12.8125	2.37624	0.369827
-1.50505e+07	1.68545e+06	-9.98812e+06	1.15001e+06	127.853	13.3273	127.609	13.2365	2.44434	0.495787
3009.37	28033.2	6308.96	55840	127.506	13.153	127.609	13.2365	2.44434	0.495787
-1.48238e+06	-1.34922e+07	-937667	-8.96499e+06	129.947	13.6963	130.042	13.7853	2.50232	0.621879
37886.1	-4293.82	75474.9	-8162.15	130.334	13.781	130.042	13.7853	2.50232	0.621879
-1.5684e+07	1.73394e+06	-1.04086e+07	1.18341e+06	132.092	14.507	132.53	14.458	2.55028	0.74543
3093.03	29191.1	6486.78	58147.2	132.447	14.3423	132.53	14.458	2.55028	0.74543
-1.52764e+06	-1.40844e+07	-966168	-9.35833e+06	135.074	15.0475	135.066	15.2513	2.58865	0.863795
39156.6	-4383.59	78005	-8327.87	135.127	14.6575	135.066	15.2513	2.58865	0.863795
-1.62076e+07	1.76966e+06	-1.0756e+07	1.20883e+06	137.561	16.2147	137.639	16.1592	2.61821	0.974442
3200.27	30595.1	6715.91	60943	137.653	16.5145	137.639	16.1592	2.61821	0.974442
-1.58428e+06	-1.47891e+07	-1.00171e+06	-9.82653e+06	140.331	17.008	140.242	17.1733	2.63994	1.07503
40896	-4522.41	81469.6	-8589.47	140.305	17.5379	140.242	17.1733	2.63994	1.07503
-1.69396e+07	1.82693e+06	-1.12419e+07	1.24828e+06	142.888	17.9918	142.868	18.2829	2.65497	1.16346
3290.78	31860.9	6908.71	63462.8	142.626	18.1458	142.868	18.2829	2.65497	1.16346
-1.63303e+06	-1.54339e+07	-1.03233e+06	-1.02548e+07	145.392	19.1617	145.51	19.4754	2.66445	1.23795
42325.9	-4626.13	84318.4	-8780.42	145.789	19.3785	145.51	19.4754	2.66445	1.23795
-1.75252e+07	1.86782e+06	-1.16305e+07	1.27754e+06	148.251	20.4754	148.163	20.7364	2.66951	1.29702
3429.72	33591.9	7201.31	66908.9	148.146	20.9376	148.163	20.7364	2.66951	1.29702
-1.70868e+06	-1.6332e+07	-1.08105e+06	-1.08513e+07	150.686	22.1142	150.825	22.0502	2.67111	1.33953
43699.3	-4724.55	87053.4	-8965.86	150.649	21.8148	150.825	22.0502	2.67111	1.33953
-1.80924e+07	1.90777e+06	-1.20068e+07	1.306e+06	153.422	23.4909	153.491	23.3999	2.66999	1.3647
3541.34	35082.6	7441.59	69875.3	153.466	22.9115	153.491	23.3999	2.66999	1.3647
-1.76695e+06	-1.70721e+07	-1.11732e+06	-1.13429e+07	156.047	24.8084	156.159	24.7682	2.66666	1.37208
45730.6	-4891.06	91101.7	-9279.85	156.009	25.0678	156.159	24.7682	2.66666	1.37208
-1.89498e+07	1.97664e+06	-1.2576e+07	1.35322e+06	158.905	26.0308	158.827	26.1372	2.66127	1.36157
3640.27	36457.6	7650.62	72611.9	159.014	26.1903	158.827	26.1372	2.66127	1.36157
-1.82068e+06	-1.77819e+07	-1.15141e+06	-1.18144e+07	161.412	27.4256	161.493	27.4891	2.65371	1.33344
47034.8	-4980.71	93698.8	-9443.04	161.529	27.8454	161.493	27.4891	2.65371	1.33344
-1.94767e+07	2.01116e+06	-1.29255e+07	1.37857e+06	163.625	28.7683	164.155	28.8064	2.64354	1.28825
3795.62	38381.9	7977.32	76443.3	164.116	29.315	164.155	28.8064	2.64354	1.28825
-1.9051e+06	-1.87827e+07	-1.20597e+06	-1.24791e+07	166.828	30.2062	166.809	30.0721	2.63006	1.22694
48454.2	-5085.25	96525.8	-9639.89	166.748	29.7121	166.809	30.0721	2.63006	1.22694
-2.00609e+07	2.05332e+06	-1.33132e+07	1.40869e+06	169.097	31.3717	169.452	31.2706	2.61238	1.15075
3920.55	40008.5	8243.94	79681.5	169.345	30.7063	169.452	31.2706	2.61238	1.15075
-1.97111e+06	-1.96033e+07	-1.24763e+06	-1.30243e+07	172.175	32.3404	172.079	32.3873	2.58945	1.06126
50323.4	-5235.73	100249	-9924.15	172.135	32.6666	172.079	32.3873	2.58945	1.06126
-2.08494e+07	2.11557e+06	-1.38365e+07	1.4515e+06	174.643	33.4625	174.685	33.4095	2.56021	0.960341
4012.25	41306.5	8438.93	82266.3	174.474	33.9157	174.685	33.4095	2.56021	0.960341
-2.02098e+06	-2.02738e+07	-1.27927e+06	-1.34696e+07	177.03	34.2009	177.261	34.3262	2.52363	0.850119
51545.5	-5318.39	102684	-10077	177.211	33.8467	177.261	34.3262	2.52363	0.850119
-2.13635e+07	2.14947e+06	-1.41777e+07	1.47523e+06	180.145	35.1423	179.799	35.1289	2.47883	0.732949
4074.49	42319.8	8574.66	84283	179.543	35.4767	179.799	35.1289	2.47883	0.732949
-2.05429e+06	-2.07863e+07	-1.29978e+06	-1.381e+07	182.599	35.753	182.292	35.8114	2.42515	0.611338
52871.9	-5410.56	105325	-10245.9	182.047	36.2626	182.292	35.8114	2.42515	0.611338
-2.19182e+07	2.18666e+06	-1.45459e+07	1.50134e+06	184.732	36.5155	184.73	36.37	2.36226	0.487877
4155.35	43541.4	8749.37	86716.6	184.833	36.1451	184.73	36.37	2.36226	0.487877
-2.09848e+06	-2.14139e+07	-1.32759e+06	-1.42269e+07	186.946	36.9404	187.103	36.804	2.29017	0.365145
54161.8	-5499.07	107895	-10407.7	187.296	36.9375	187.103	36.804	2.29017	0.365145
-2.24525e+07	2.22177e+06	-1.49005e+07	1.5264e+06	189.465	37.4052	189.401	37.1147	2.20928	0.245623
4255.48	44965.4	8963.75	89553.1	189.738	36.951	189.401	37.1147	2.20928	0.245623
-2.15224e+06	-2.21407e+07	-1.36149e+06	-1.47096e+07	191.735	37.5631	191.615	37.3064	2.12037	0.131591
55711.1	-5610.58	110981	-10618	191.682	37.1147	191.615	37.3064	2.12037	0.131591
-2.31215e+07	2.26908e+06	-1.53446e+07	1.55833e+06	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
4266.72	45502.7	8994.8	90626	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
-2.15787e+06	-2.23976e+07	-1.36338e+06	-1.48804e+07	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
57081.8	-5699.65	113712	-10778.9	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
-2.36987e+07	2.3049e+06	-1.57277e+07	1.58332e+06	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
4335.62	46665.3	9142.77	92941.6	197.582	37.303	197.683	37.2395	1.81869	-0.159495
-2.19648e+06	-2.30039e+07	-1.38769e+06	-1.5283e+07	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
58189.3	-5759.95	115917	-10889.4	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
-2.41768e+07	2.33038e+06	-1.60451e+07	1.60083e+06	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
4343.86	47191.5	9165.03	93994.6	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
-2.20307e+06	-2.32857e+07	-1.39125e+06	-1.54703e+07	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
58827.7	-5772.5	117187	-10906	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
-2.44561e+07	2.33573e+06	-1.62305e+07	1.60472e+06	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
4327.93	47503.6	9140.88	94618.2	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
