-291.23	7692.86	500.176	826.86	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
44216	-1.4187e+06	-88134	-145792	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
21026.5	529.278	2247.85	-1298.26	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
-3.07706e+06	-65730.2	-312684	190224	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
-294.104	7959.7	498.441	853.453	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
44225.6	-1.46696e+06	-87329.5	-150554	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
23237.8	568.099	2481.9	-1374.46	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
-3.40006e+06	-70786	-345150	201403	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
-309.87	8162.45	491.157	874.596	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
46670.5	-1.5052e+06	-85589.6	-154266	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
25507.4	660.09	2715.86	-1442.77	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
-3.73021e+06	-84696.7	-379671	211088	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
-344.811	8269.84	478.908	743.636	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
52701.2	-1.52765e+06	-83212.4	-131110	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
27977.4	821.58	2997.82	-1500.72	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
-4.09412e+06	-106744	-417030	219990	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
-390.272	8248.32	453.316	877.527	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
60860.4	-1.53215e+06	-78342.2	-155740	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
30457.8	1069.93	3252.33	-1545.6	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
-4.45584e+06	-143722	-454878	226519	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
-458.597	8108.35	426.084	733.37	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
73822.8	-1.51746e+06	-74309.2	-131402	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
33148.8	1459.19	2994.73	-1611.1	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
-4.84956e+06	-198848	-415158	236571	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
-540.731	7882.55	391.842	848.037	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
89392.7	-1.49566e+06	-68261.5	-154238	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
35919.3	1988.32	3203.87	-1657.01	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
-5.25707e+06	-275686	-443897	243716	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
-627.137	7401.06	349.59	812.785	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
106642	-1.43293e+06	-61081	-150615	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
38741	2720.71	3467.04	-1682.86	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
-5.67357e+06	-382446	-480715	248011	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
-711.693	6680.1	297.037	741.527	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
125196	-1.33599e+06	-52511.7	-141607	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
41588.5	3741.76	3759.64	-1682.42	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
-6.09305e+06	-532966	-525393	248191	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
-776.978	5622.62	243.831	535.685	9.47534	-9.42627	9.55	-9.5	0	-3.00023
143103	-1.18974e+06	-43887.4	-107365	9.54779	-9.64959	9.55	-9.65	0	-3.0002
44435.5	5189.13	4081.25	-1625.26	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
-6.51762e+06	-745342	-571195	240655	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
-779.492	4112.48	169.573	397.717	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
154936	-980537	-30801.5	-88191.6	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
47209.4	7308.76	5221.67	-1333.12	9.92627	-10.4745	9.75	-10.3	0	-3.00065
-6.94123e+06	-1.05862e+06	-734871	199666	9.75524	-10.4732	9.75	-10.45	0	-3.00063
-609.351	1789.6	75.9656	188.888	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
147182	-652116	-14796.9	-59751.1	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
49586	11040	5678.07	-880.181	9.88465	-10.9383	9.85	-10.9	0	-2.73074
-7.31502e+06	-1.61115e+06	-798166	136575	9.83614	-11.041	9.85	-11.05	0	-2.73073
168.835	-2438.27	-20.9349	-243.179	9.83952	-11.1692	9.85	-11.2	0	-2.99965
63701.5	-43934.2	3987.73	-7096.62	9.84568	-11.3496	9.85	-11.35	0	-2.99961
42200.9	60830.1	6474.01	3549.05	9.87961	-11.5637	9.85	-11.5	0	-2.99843
-6.48033e+06	-9.29549e+06	-967894	-521209	9.83206	-11.6307	9.85	-11.65	0	-2.99843
32628.1	-23154.4	1916.12	-3398.73	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
-4.56311e+06	3.25608e+06	-248315	468325	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
25747.3	36336.6	3780.86	2025.29	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
-3.90954e+06	-5.49198e+06	-551722	-290026	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
35769.5	-25882.8	2042.91	-3686.81	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
-5.05265e+06	3.67442e+06	-266343	511793	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
26849.9	37214.3	3875.53	2092.6	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
-4.03363e+06	-5.56665e+06	-558798	-297276	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
39129.5	-28801.9	2251.72	-4028.87	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
-5.57928e+06	4.12705e+06	-293127	562049	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
27865.3	38005	4442.3	2804.17	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
-4.14511e+06	-5.63096e+06	-633956	-397692	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
42396.4	-31672.2	2451.71	-4349.37	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
-6.09432e+06	4.57338e+06	-321711	610900	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
28645.3	38548.7	4535.24	2904.05	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
-4.21653e+06	-5.65369e+06	-639840	-408172	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
45635.1	-34510.6	2655.02	-4660.04	8.22926	-13.1698	8.2	-13.15	-2.72741	0
-6.60687e+06	5.0172e+06	-351144	658507	8.03583	-13.1513	8.05	-13.15	-2.72742	0
29330	39026.7	4595.42	2975.12	7.82914	-13.0525	7.9	-13.15	-2.72986	0
-4.27725e+06	-5.67043e+06	-638248	-412390	7.76538	-13.1647	7.75	-13.15	-2.72986	0
48747.6	-37242.5	3709.37	-5587.14	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
-7.10192e+06	5.44476e+06	-505930	795502	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
29887.2	39429	4078.03	2343.13	7.21108	-13.0985	7.3	-13.25	-2.72846	0
-4.31655e+06	-5.67592e+06	-559116	-320286	7.16011	-13.2382	7.15	-13.25	-2.72844	0
51693	-39789.8	4068.24	-5948.14	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
-7.57199e+06	5.84712e+06	-559134	851022	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
30276.8	39695.3	4028.47	2343.6	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
-4.33214e+06	-5.66335e+06	-546119	-317725	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
54580	-42245.9	4354.95	-6233.01	6.40137	-13.0799	6.4	-13.05	-2.72678	0
-8.03583e+06	6.2403e+06	-597397	892554	6.26174	-13.0534	6.25	-13.05	-2.72678	0
30603.1	39935.9	4548.35	3079.85	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
-4.34174e+06	-5.65167e+06	-612121	-417229	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
57293.5	-44496.4	4599.45	-6461.87	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
-8.46611e+06	6.593e+06	-638438	931203	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
30729.8	40027	4010.33	2482.51	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
-4.32105e+06	-5.61654e+06	-532941	-332284	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
59948.5	-46616.4	4902.32	-6709.22	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
-8.89524e+06	6.93644e+06	-679081	966923	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
30755.6	40047.7	4471.81	3169.09	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
-4.28696e+06	-5.5728e+06	-589794	-423124	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
62523.2	-48573.6	5141.45	-6892.27	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
-9.30444e+06	7.24525e+06	-720104	998873	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
30555.7	39884.6	3891.91	2546.53	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
-4.22116e+06	-5.50298e+06	-506568	-336397	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
64936.7	-50296.5	5452.64	-7094.11	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
-9.69392e+06	7.52656e+06	-761548	1.02703e+06	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
30354.4	39788.2	4323.19	3214.83	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
-4.15769e+06	-5.44692e+06	-562435	-425476	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
67159.9	-51743.9	4474.55	-6312.35	4.43713	-11.024	4.45	-11.05	0	1.81614
-1.00409e+07	7.75385e+06	-619306	914256	4.45136	-10.93	4.45	-10.95	0	1.81612
30028.1	39603.4	4309.38	3302.09	4.44745	-10.786	4.45	-10.8	0	2.72555
-4.07947e+06	-5.37811e+06	-552493	-432023	4.45788	-10.6457	4.45	-10.65	0	2.72554
69605.5	-53269.7	5846.54	-7313.13	4.46329	-10.5756	4.45	-10.5	0	2.729
-1.04371e+07	8.0048e+06	-820483	1.06213e+06	4.44057	-10.3382	4.45	-10.35	0	2.72898
29565.4	39304.9	4194.26	3291.11	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
-3.98075e+06	-5.29249e+06	-531940	-427265	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
71839.1	-54495	6181.11	-7477.71	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
-1.07917e+07	8.20273e+06	-870352	1.08749e+06	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
29029.7	38984.7	4087.85	3298.46	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
-3.87468e+06	-5.20635e+06	-513220	-425166	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
73993.8	-55517.5	6451.61	-7569.79	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
-1.11307e+07	8.36712e+06	-910591	1.10177e+06	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
28416	38639.9	3976.93	3306.48	4.95209	-8.96272	5	-9.05	0.999884	1.99977
-3.75834e+06	-5.11746e+06	-497774	-424774	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
76037	-56283.5	5350.03	-6656.02	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
-1.14389e+07	8.48251e+06	-749224	968073	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
27812.3	38382.8	3899.66	3332.93	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
-3.64653e+06	-5.04176e+06	-483794	-424991	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
78398.8	-57134.6	5470.54	-6665.26	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
-1.18034e+07	8.61687e+06	-766825	969706	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
27130.8	38071.6	3799.44	3330.62	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
-3.52776e+06	-4.96086e+06	-463486	-420065	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
80752.7	-57842.9	7119.75	-7717.74	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
-1.21757e+07	8.73579e+06	-1.0089e+06	1.12453e+06	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
26326.8	37643.4	3662.39	3313.01	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
-3.39078e+06	-4.86169e+06	-441512	-414502	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
82986.9	-58283.1	7492.36	-7801.79	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
-1.25176e+07	8.8049e+06	-1.06359e+06	1.1369e+06	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
25450.1	37182.6	3521.83	3297.87	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
-3.24452e+06	-4.75778e+06	-422901	-410557	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
85189.4	-58487.1	6273.94	-6805.1	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
-1.28395e+07	8.82815e+06	-883755	989985	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
24564.1	36766.9	3422.75	3314.69	7.08741	-6.92602	7	-6.85	2.72856	1.81904
-3.10145e+06	-4.66159e+06	-403496	-407721	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
87787.9	-58786	7954.27	-7757.05	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
-1.3239e+07	8.87786e+06	-1.12984e+06	1.12943e+06	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
23618.6	36320.9	3268.14	3279.3	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
-2.95054e+06	-4.56111e+06	-383396	-401127	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
90230.9	-58737.9	6770.42	-6800.38	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
-1.35901e+07	8.859e+06	-954750	987977	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
22661	35912.8	3159.96	3286.62	8.03231	-6.28406	8	-6.25	2.72931	1.81954
-2.80296e+06	-4.46813e+06	-363484	-397377	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
93030.8	-58702.6	8569.3	-7731.55	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
-1.40066e+07	8.84816e+06	-1.22478e+06	1.12792e+06	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
21621.5	35439.2	2616.32	2646.93	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
-2.64718e+06	-4.36862e+06	-294756	-317263	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
95890.4	-58442.2	9081.18	-7743.57	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
-1.44321e+07	8.80668e+06	-1.29077e+06	1.12444e+06	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
20545.5	34960.8	2827.71	3207.25	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
-2.48456e+06	-4.26281e+06	-318657	-381661	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
98876.9	-57957.2	7706.01	-6695.22	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
-1.48533e+07	8.71685e+06	-1.08656e+06	969172	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
19345.8	34327.4	2710.5	3216.48	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
-2.31185e+06	-4.14075e+06	-298342	-377900	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
102037	-57280.5	9666.22	-7529.36	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
-1.53205e+07	8.61041e+06	-1.37064e+06	1.08998e+06	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
18057.1	33580.2	2533.3	3157.08	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
-2.12878e+06	-4.0027e+06	-273449	-366678	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
105237	-56263.4	10204.1	-7471.38	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
-1.57799e+07	8.4459e+06	-1.44631e+06	1.08003e+06	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
16610.1	32582.5	2344.73	3087.91	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
-1.92881e+06	-3.83351e+06	-247862	-354244	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
108235	-54735.4	10570.6	-7268.7	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
-1.62013e+07	8.20199e+06	-1.49608e+06	1.04849e+06	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
15071.6	31435.5	2151.25	3012.21	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
-1.72011e+06	-3.64501e+06	-222086	-340845	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
111481	-52869	10957.4	-7028.24	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
-1.66554e+07	7.90694e+06	-1.54848e+06	1.01186e+06	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
13373.5	29981	1933.82	2893.28	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
-1.4919e+06	-3.41222e+06	-196245	-322287	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
114904	-50486	9361.27	-5927.85	11.1178	-2.98807	11.1	-3	0.907725	2.72317
-1.71159e+07	7.52864e+06	-1.31213e+06	850349	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11492.8	28108.8	1722.07	2748.84	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
-1.2441e+06	-3.1227e+06	-165500	-298434	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
118729	-47526.8	11695.6	-6415.69	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
-1.76615e+07	7.07772e+06	-1.6459e+06	919858	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
9319.11	25457.2	1439.64	2492.51	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
-960891	-2.72514e+06	-129102	-261014	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
122257	-43307.5	12267.6	-5978.51	11.3011	-1.79507	11.35	-1.8	0	2.73035
-1.81404e+07	6.43329e+06	-1.72348e+06	855046	11.3326	-1.67041	11.35	-1.65	0	2.73033
6819.14	21750.8	1120.37	2140.44	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
-640013	-2.17986e+06	-91053.7	-210864	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
125928	-37152.9	10562.6	-4753.84	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
-1.86114e+07	5.49861e+06	-1.47106e+06	677537	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
3784.92	15874	743.451	1577.05	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
-254663	-1.31736e+06	-42852.7	-129358	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
130942	-25467.3	10964.7	-3848.71	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
-1.92642e+07	3.75527e+06	-1.52017e+06	547908	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
-331.927	2991.12	168.747	292.526	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
248682	575880	32487.9	54795.9	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
125991	-54480.7	12354.4	-7246.92	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
-1.87389e+07	8.11269e+06	-1.73987e+06	1.03688e+06	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
13147.3	32497.2	1943.7	3155.75	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
-1.51283e+06	-3.80747e+06	-199297	-361987	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
125493	-50114.3	12500.3	-6768.71	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
-1.86308e+07	7.44882e+06	-1.75583e+06	968854	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
11165.4	30247	1691.5	2962.17	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
-1.25639e+06	-3.48379e+06	-166441	-332844	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
128198	-46460.4	12924.2	-6353.34	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
-1.89971e+07	6.89283e+06	-1.81246e+06	907794	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
8914.07	27144.5	1405.69	2682.62	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
-963292	-3.03402e+06	-129865	-292722	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
130898	-41760.1	13273	-5795.56	8.90199	0.247143	8.85	0.25	-1.81847	0
-1.93566e+07	6.18275e+06	-1.85804e+06	826337	8.76016	0.263752	8.75	0.25	-1.81846	0
6362.27	22861.1	1078.15	2273.76	8.46355	0.258809	8.55	0.25	-3.6326	0
-633455	-2.41624e+06	-88185.1	-235182	8.35367	0.252596	8.35	0.25	-3.6326	0
133578	-35187	13672	-5042.81	8.05161	0.241868	8.2	0.25	-2.72841	0
-1.97063e+07	5.19765e+06	-1.91e+06	717611	8.05411	0.247878	8.05	0.25	-2.72842	0
3330.37	16206.8	680.455	1621.77	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
-242392	-1.44644e+06	-37711.7	-142443	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
137105	-23099.5	14157.5	-3684.67	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
-2.01531e+07	3.40095e+06	-1.97193e+06	523390	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
-508.659	2589.45	145.776	253.247	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
231365	543672	26328.2	52737.2	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
130813	-55681	11095.6	-5734.23	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
-1.93909e+07	8.25661e+06	-1.55256e+06	813498	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
14647.4	36635.9	1940.69	3668.79	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
-1.78528e+06	-4.52109e+06	-209278	-441951	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
128137	-50826.6	12970.6	-6081.71	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
